sentence,label
i agree yeh that 's prob a really,0
i am so tired of being unemployed and i ca me,1
i am so sorry to hear about your dog,1
watching me and all that,0
can you please send a shout out,1
you 're so lucky to have a,1
i am really bored 's dad wan do n't get to see josh samberg bringing me heaven,0
there the food man apples to brighten with tastes like i'm,0
make it make it easy to actually quit,0
argh cavs cba with female warming,0
damn i feel so sad now,1
so much to do today not going,1
1 hour after nova last night bad times,0
today has been a busy filled day,1
it was so nice to see you on,1
got it rolling stock and user enabled norton,0
lmao good luck when your the mark amp but in,0
trapped in traffic on the patio trying to figure out far,0
this is monday booooo number two goes out to,0
totally not sure what to say to him,1
i may start trying to follow clare,0
but it will be amazing as it,1
we talked for 6 many 30,0
moving builder 2 watch notorious league disney,0
haha i say to you oops,0
i have a feeling it wo is,1
im sure tasty toto would invest in before,0
going to get ready fir dave 's,0
my computer is dying now to use the mac for the laptop,1
do n't spam when it gets out of hehe,0
okay i 've been to bed now,1
you are such a cutie i love it when you have,1
just got back from a date in nyc,0
it 's either presale or pennsylvania,0
this day is pretty good,0
so sucky without you smiling,0
just had confirmation amp motivation to clear the nails this month wo n't be fun,0
awww that 's a lot of fun,1
just finished my first ever exam,1
i 'd show journalism all the guest document details,0
got to go to work and then i have no time for a long,1
mostly not going to feel like such a thing due to the swine flue,0
i am so tired of being sick,1
i'm going out to eat for dinner,1
you are so lucky i love your,1
i am so tired i ca n't sleep and i'm so tired i ca my lifee,1
i'm not a bad influence but i have to do,1
sometimes it gets worse but i do like it,1
just started talking to my boyfriend at the end for,1
well it was fun weather 14 inch cars means we trained lite that we got underneath,0
i have to go back to work tomorrow,1
i am not feeling well today,1
hahaha i like this song so much but i,1
i am a little sad about your show,1
there the food man apples to brighten with tastes like i'm,0
i 've tried that it just doesnt work for the moment,1
well i guess i 'll just do n't,1
do you have a new one yet,1
i just want a new one and a,1
haha especially for free solar rack at duvet,0
my word is 2day i have double pins under her feet i'm afraid nothing hurting,0
awww all week they say and say is one have,0
i hate when my best friends are being bullied,1
will have to keep looking at long restaurant xx,0
i really got no sleep can i,0
i think i 'll just stay home for,1
was fixed yesterday adding a blog on a website config now after unavailable quotshe is year upload it' cant wait,0
owwww i miss our sisters in vegas this week,0
watching old school cartoons with my family watching harry potter,1
i do n't think i 'll make it to work this morning though i 'll,1
the weather forecast is so nice today,1
ps you 're so sweet i love your new pic and i want,1
like coming this weekend to la bored marcus,0
gonna play jax piano so much iv been taunting for some yesterday didnt do any work,0
you should be doing it in the finals lol,1
i 've been stabbed completely yesterday and the art of a bug,0
she 's probably crazyness in the,0
watch tv weddings its a date song goodnight i love the jb cd so much thanks heaps,0
seriously what the hell why they asked,1
back to the office for the weekend and,1
not feeling good i have a cold but it,1
there evil people in chat,0
i am not sure if it is the same as i,1
and i did n't know the guy died at me and the stitches in the,1
it 's sad because u can only chat to me,0
is desperate mind for the hollyoaks,0
seems to have gotten a little mixed just about,0
doing coursework thank god and i start thinking positive,0
not looking forward to tomorrow but at school tomorrow and i will probably fail miserably,1
im in a good mood today,0
please and thank you to all of my,0
omgosh os it 's stressful weather risk more scrapbooking when it comes across below information,0
just had an amazingly bad headache and now its all unbearable and i do a bit,1
i'm eating lime muffins and jamba juice with yumm,0
i'm a admit smiley case,0
just got back from my grandmother 's graduation,1
do n't you just love that your mom loves your hair and i have to admit it is,1
up now my dog is going to explode,1
what a beautiful buddy day i,0
napped all i wanted was to find it out,0
my hand hurts sooo sore i remember basking in my midst is going to be picked in some manicure,0
let me know if you have any idea what i want to,1
she has a girlfriend of hers too,1
i 've been wanting for very long this past few weeks,0
well sunday morning in indonesia or hot up coffee which sea so sgt,0
the question about lady gaga always makes me incredibly pleased to be proud of him lol well bella,0
no david archuleta said songs,0
lovely day in stormy ireland city,0
very intimate that much i hate u,0
so i have a new phone,1
ma auntie is having a party of goodies for 10,0
morning just had to say thanks for the heads out for,1
the new moon trailer has been leaked,1
i think i 'll just skip my,1
yes it is a good day,1
got me sick drink milkshake that wo n't get better,0
evidently the rain setting the flu last night,0
tomorrow 's my first official day in the office for a while i am,1
owwww i miss our sisters in vegas this week,0
my hand hurts sooo sore i remember basking in my midst is going to be picked in some manicure,0
hope everything works out for you,0
i ca my boo to the rest i 've,1
i wish i could see it a week,1
there 's still an upset noises than admin mode though,0
i avoided watching the titanic episode 1 but it sucks,0
did you take the credit before the eric,0
sucks it is not my fault,1
my new car looks promising on my,1
maybe ill manage to get in holiday,0
it 's too early to be practicing,0
got a new phone in the mail,1
no i was n't able to go,1
as long as it 's not a bad thing,1
what do you like to write,1
seems to be having some fun,1
has a teacher messed her up from her diva and is going to the barn,0
it would be a great idea,1
and he 's gone through fast tomorrow and,0
i am looking forward to the upcoming season of merlin,1
is feeling quite accomplished with the new twitter,1
lol and if i'm sick you should go to bed early night and watch the news,1
sounded like a bad day for me but my back is killing me,1
wow a long sunday is on the way outside without music i try to edit it,0
except he does not answer twitter for another long,1
i am so tired i ca my phone charger,1
my hair is so low when i see it,1
june 13 annual performed the end of a year due to a,0
you might be sorely forgotten as i'm taking,0
going to get ready fir dave 's,0
2am so tired and im home monday have the angry,0
prob putting the balcony oil in,0
awww all week they say and say is one have,0
has been neglecting the twitter api,1
have a good day hun,0
time to pack my bags for a,1
whats your favourite song of yours in the world,1
hate to see this disrespect air france crash juliet on the dancefloor all the,0
if i do the dishes i'm not in need,1
i'm taking my cry to brisbane and st louis,0
back in college tomorrow for my exam,1
he is so sad to see him,1
should be off to bed now,0
i love your picture and i find some so pretty,0
multiply isnt having a problem very chatty i'm pretty,0
the new iphone 3gs will be launched in itunes,1
might not let the kids bite the pain,1
plan seventeen analysis on tuesdays,0
i wish i could watch the mtv awards,0
no money at all today,0
ahaha no i dont understand this,1
um i think you 're right i 'll,1
lmao thankyou valencia i'm sooooooooo sorry to hear that,0
but i'm not sure if i should go on the,1
andrew n chandler go both polar,0
well that sucks hope you have the best of luck,1
are that george johns any number,0
help my mom and dad put up my music,1
wow i think i fucking killed off some vitamin c n,0
i 'll have to watch that,1
it 's too early to be practicing,0
have a great time too,0
landed by tigers like silverstone and some wet half hatin program then the sox game no chance,0
hope everyone is having a good,0
but i 'll probably be home for the rest of my life and have a good day everyone xxx,1
mmmm i think it was a good idea,1
sewing intro is good the sun,0
thanks for sharing your neighbor make your day stand round,0
fighting las monk while smelling cheesecake is that i chipped my diet,0
unfortunately google wash is working,0
and it would be nice to,0
says it is a good thing,1
i am so tired of this stupid,1
my computer is broken at the mo amp will go see,1
ouch i want to go to sleep,1
you had physics coursework today sir,0
just a simple idiot by my rain returns alllllll day chai hmm i'm over proof have,0
all those people are following me but i know they 're following me so they,1
prob putting the balcony oil in,0
ohhh i just found out a coworker who has a baby dog,1
love thy acoustic song unfortunately this day is,0
i still did n't win the competition,0
lol yeah thats a bummer,0
wake up to find blank is up in,0
just found a really cool dream in your last day,1
just a simple idiot by my rain returns alllllll day chai hmm i'm over proof have,0
hmmm i just got a call from my dad who 's not in the hospital anymore i,1
just watched bad believed in her life its fixed that way,0
you arrived burned plum running at alex 's casa parking,0
i have to wait until i get home from,1
thankz for visiting that dear wall,0
morning okay glad the weather was fun,0
hii there i was just wondering if i,1
finally finishin up my cute omlette woohoo,0
hungry but only one more to go,1
true blood on the way to the store in london,1
au reaction from africa please,0
but the movie did n't work,1
i just want to say that i have to wait till july 16th,1
wake up to find blank is up in,0
op at chipotle instead sigh,0
i dunno where the hell integration background is,0
hi nice to meet you,0
been up 2 24 hrs tons of time this week,0
where do you stay all the day,0
gonna play jax piano so much iv been taunting for some yesterday didnt do any work,0
and it 's amazing how did you,0
omj i 've made some data during the past,0
and it 's amazing how did you,0
i'm glad that almost made my,0
there was no casualty on the face ill index,0
both my favorite bands in the world are,1
just had a lovely shower but i feel really,1
there was no casualty on the face ill index,0
its increasing and feeling shite not a happy bunny,0
oh no sorry i'm not in a mood,1
i 've always loved flying shoes,0
well i guess i have a cold,1
glad to hear you post a blog,0
we have a few more days,1
but then again i do n't have twitter,1
i am so sorry to see you go,1
just got back from back to a,0
thanks lol and im sorry,0
i have to wait until november,1
turns out my dead punishment is testing itself watching seven icecream express,0
i think i'm going on a trip,1
just a blank and reward,0
she is so sweet and cute,1
we still luv your new avatar,0
soo glad to hear all those people get into twitter and now following my,1
what does stand to be,0
get me through the day when u get to la,1
i avoided watching the titanic episode 1 but it sucks,0
is at home eating mexican food and watching tv,1
omg i do n't know if i intend,0
i just got back from a party,1
my day has been boring we 're just,0
is not looking forward to school,1
whats the best way i could get a new phone,1
8 hours of sleep and it has started raining,1
idk what to say i do not want,1
stunning day understands it was out,0
tell that to my you pointer,0
that does n't sound as bad as that,0
the weather has been so beautiful,1
might welcome to get a brand new follower my dear,0
i may start trying to follow clare,0
got to see my best bud today i love,1
i am good just remembering everything from yours,0
my throat feels numb and is not even a bit feverish,1
at least sober night night,0
it is the best part of the world,1
yeah i know i was hoping,1
then first check cpl of contacts,0
gotta moods and avoid these justice poor little mice that i have right now plus phone sooo lot,0
how r u feeling abt crap,0
wait i think i 'll have to go to sleep early for my 8am appointment tonight,1
we 're going to have to wait,1
goin back to manc headed to target who wants,0
says wats the word the industry,0
this is sad haha i agree,0
i just had a great time in,1
i feel like shit today,0
at the bar with chels,0
juss tryin to give these from the last slide on my way to work,0
i just woke my daughter up from work i just got home from,1
my friend is in florida on thursday,1
sooo tired and i have no energy,1
just opened the order for the 50 layout 15,0
ugh i hate that i have to work today,1
i hope you 're doomed to chit it,0
woke up at 4 am this morning my day,0
at the moment i have to go home,1
too bad they 're over,0
i wish you 'll meet me,1
has come to dig me to my usual twitter duties,0
trapped in traffic on the patio trying to figure out far,0
concert 2day have n't seen since,0
why are you so sick today,1
will not even take care of the events,0
am i the one person who gives me a huge hug from my brother,1
please tell me about you and your family to follow,1
not quite finished packing though but very situation then,0
i think i 've had the worst day in the world,1
check out my dog flats on,0
i 've been having to say this but i ca of the,1
mia 's in the hospital and i am so tired of,1
should be in bed at least i have to,1
fb is n't helping it just typing encouraging,0
no such thing wrong amp wants to do,0
is laughin with seagulls on his nose,0
haha i know but it was n't that,1
dear my phone died i had to go back to work again,1
too bad they 're over,0
is raising technical shortcuts again,0
what does stand to be,0
i 've lost mine but now that,1
oh thank you and let us,0
off to stargate stopped saying good bye,0
there evil people in chat,0
finally guna study economics practice to study,0
i should have gone to philly,0
last one for the season of the year it is a sad day to leave,1
may have to wait for my new iphone to arrive,1
tomorrow has been a good one for soph has,0
i agree yeh that 's prob a really,0
please help me with my job,1
hi nice to meet you,0
come make sure somebody use the registration,0
day 1 of my job is a,1
i wish i could watch the mtv awards,0
without you i 'll be in a few weeks you 're,1
had super duper fun of my old friends tho,0
i am not sure if it is the same as i,1
everyone else took that book,0
it 's raining for 4hrs,0
i am not sure but i can do it again,1
on the phone with my mom and dad,1
barely fit up tha gallons of,0
bunch of things to do today,0
my sympathies for you have a,0
my dog chewed it on his,0
i 'd never go anywhere to a,1
just as im 2 years behind during summer hols in italy,0
off to buy some more work on a few errands,1
im not going to the show tonight i,1
at least it was sunny out,1
there 's no way to reach me with the flu,1
saw pictures on new building,0
my dog chewed it on his,0
well i hope sucks about that,0
cheers yesterday though but i left my room clean,0
happy father 's eve to all you mums,1
off to the beach for a bit,1
word jam with long term,0
gutted im missing out too,0
too tired to function on a day to,1
feature to the converted on your page,1
i did not have time to tweet at once,1
played a song on the guitar and,1
bb its tres essential it actually someone fills him,0
smile it was an truth to the poa was,0
i think all the stuff should be taken care,1
just had a lovely chat about to be out of town,1
a lot of work is n't as nice if it helps,1
i had a lot of things to say to them about twitter and i have n't,1
mmm coca sally jr big guinness,0
we were n't expecting to get here,0
my hand hurts sooo sore i remember basking in my midst is going to be picked in some manicure,0
mm it 's a beautiful day in the city,1
concert 2day have n't seen since,0
my internet is messed up,0
cards get helped lizzie alone,0
just carried ecommerce mini bands,0
left aurora with the boys,0
there is so many rumors i can barely get around,1
track is n't showing up on the site yet but i 'll be,1
sat in the garden and waiting to,1
havin a very productive night at work,1
nah the end is just too much,1
cant believe im missing my baby,1
and if you 're such a chore,0
i could 've sworn what they did but they,0
waking me at 7am on a sunday,1
your welcome i hope your having fun in the philippines and,1
i have no idea who i am,0
beckett 's graduation party has to be the best part about the first,1
messing up pretty good film,0
and i have been in love and it is all worth,1
we 'll 2nd the kids and then we,0
that was the most amazing thing ever invented,1
this is crashing on my mind,0
i have to go to a dentist appt,1
share my tunes with the fam,0
but i ca me too much,1
i can feel the english dubbed theory classes all,0
a good idea there personally love u,0
had a great day at work today,1
trip to work is going on,1
lol yeah but i do n't think today 's going to be good,0
somebody driving on our plane to chicago from perth to japan,0
i ate my family for dinner,0
today i shall catch a hula family sweep,0
using a mac with a new iphone 3g s and,1
and if you 're such a chore,0
two of my best friend friends are taking care and my little cousin wants her back,1
dream lights parties gave up then going to a dentist,0
my phone is dying and i have no phone,1
let 's hope you have fun,0
fighting las monk while smelling cheesecake is that i chipped my diet,0
not so much but it 's 7am today i,0
that 's my opinion that i'm not at home alone today,1
somehow it was a great show,1
some good news for you guys hope very land,0
that they 'd as in the making,0
david carradine is my hero he has,1
that 's a great way to start my weekend,1
to the point i 've been neglecting for a while and i'm not,1
got a headache and smile 2 back with e and heather,0
had to go back to work,1
its a shame that i have no idea why i,1
thank you so much for inviting,0
moving builder 2 watch notorious league disney,0
in bed sick still have to wait until after work,1
it literally made me want some,0
im working on warming computer check out harry potter 2moro,0
goin back to manc headed to target who wants,0
it 's a sunday roast ali bra,0
shoot with allison on wifi,0
working on sickness but the rain stopped hungry,0
1 hour after nova last night bad times,0
still suffering for a little while,0
umm i was hoping that the lakers were n't the nuggets vs orlando finals,1
wishes i was at the beach with,1
happy sunny planet my mum perhaps,0
ow i just realized im not gonna,1
just got back from a date in nyc,0
officially caught an episode for sale everyday the challenge,0
but i 've just joined twitter 'd in the name of tweets,0
oh and i love the new song,1
good morning tweethearts trying to sleep,0
tomorrow has been a good one for soph has,0
goood to see that name includes doug,0
hahaha i guess much to reply to you quot,0
things are planning data status features,0
just watched quotdrag her home with an iphone,1
i can so do it on my ipod,0
popular it 's a great movie,1
well we 're all in a good mood,1
damn i was going to give away the go for tomorrow but i ca n't have one for free,0
looking forward to seeing it later on tonight,0
i am so sorry to see you guys go to bed and i hope your ok,1
just got done seeing up and now i am off for,1
thanks for the encouragement wish the real crew was made it tonight cos we changed sitting,0
i 've been neglecting a few times,1
lmao no i didnt but she was just scared during the search,0
i just got done playing volleyball,1
i have a headache i feel nauseous and i feel nauseous and gross and i feel nauseous,1
i 've been neglecting the internet today,1
at least you have n't gotten any,1
ca n't get back 2 sleep cuz i,1
everything is not as hectic as,0
points to the victims of the world,1
finally finishin up my cute omlette woohoo,0
so sorry for the delayed tweet,1
could be worse but i think i'm,1
hopefully we will be back soon fabulous,0
got into work yesterday hung out with my mom amp uncle tv got a lovely jacket a month ago and kept me,0
now to start the day with no internet,1
had a funn weekend hope this helps,0
doing what a waste of time we have been doing some,1
i'm so sorry to see you go and you 're not feeling so,1
it 's got cancelled cause its okay,0
best of luck and have a nice,1
they 'll be mine later this year,0
really wants to watch a movie,1
sorry you ca on it i do,1
so much for that last night and my,1
i 've had no luck to my phone,1
i have nothing to do and i,0
sundays still i loved happy even with help twenty,0
i'm in bed with my sister and dad,1
i cudnt get my call alerts thanks for spreading the tweet,0
but my mom 's not working,1
just got back from the dentist with a very special friend,1
how did i not do so much too,0
starting to feel nauseous amp cold and,1
my internet is messed up,0
they could not drive outside the window,0
it is like a little piece,1
good thing it fat and swollen and,0
thankz for visiting that dear wall,0
awww tht sucks n tells i 'll upload a pic later,0
it is a beautiful day in the neighborhood,1
anyone know how i could be a good,1
morning tweeps how 's everyone doing,1
i think i'm about a new phone,1
another day of school ahead of us but,1
the rain is shining and it is pouring outside so no ac,1
get you sum popcorn and make cookies some pasta and work,0
gotta moods and avoid these justice poor little mice that i have right now plus phone sooo lot,0
got a little sneak peek nite tweet,0
i am the one to create out and my new iphone,1
ok maybe if you make your feel better,1
they could not drive outside the window,0
i am so tired i ca my sleep patterns,1
yep it 's fantastic being in tears sometimes,0
if you like 2 laugh have a good time follow us so far,1
had a good night at work,1
omg i have to go back to school tomorrow,1
i want doctor to visit her autistic ranger,0
cant wait til thursday it 's really exciting,1
on too quickly none of my friends should,0
is watching the new moon trailer on the mtv,1
had a good time with the family and the girls,1
they start apple h8 90s rock music,0
sounds like fun and the tour blew u off,0
i hope i will see it,1
can you see it in my profile,1
now that 's my favorite movie of the year,1
is glad people knocked into the goood at 4am,0
big hugs will u be at a game tonite,1
if i'm really hot as yet it reminds me of mix is,0
at the bar with chels,0
i just got home after a long long day with the kids,1
i have n't seen it since i 've got it,1
im not going to be there for a week or,1
thanks for dad 's i'm in the it 's a good thing,0
mostly hanging out at the bakery really really feels so alone,0
wonder how the hell this thing works,1
good night everybody regardless my logic has n't shown on me and tweetin,0
thank you so much for inviting,0
it 's not even funny yet,1
fig to take a pic,0
it 's hilarious that they allow to take them,0
i am going to miss you,1
i have to go back home to work,1
so far no wo n't get to your drought,0
any advice on getting enough spanish,0
great day in london and the weather was great,1
can i get my hands back,1
did n't get to spend some waaaay,0
ramen and banana soup for dinner mmm cake and milk,1
had to get out and bought tickets for a birthday,1
cheers yesterday though but i left my room clean,0
please and thank you to all of my,0
i was hoping for a quick win,1
we were being racist without you,0
aahh my dad is so cute,1
that they 'd as in the making,0
very intimate that much i hate u,0
i was sitting down and on,0
i volunteer wants a verbal back lets me win,0
ca n't wait to see you guys,0
i still did n't win the competition,0
wow grace have had a jelly alarm should have had over twin burgers,0
they 'll do it again tomorrow,1
misses ya all in the uk but my phone died a couple of times last night amp now i,1
too bad they 're over,0
tomorrow morning do n't go promise,0
had a nice time with my girls,1
is amazed right now tried to sleep wmy,0
useful picture is n't playing well with tweeterwall in it,0
you 're so good for me to make it,1
moving out of town with my family,1
cool i am starting to love the jimmy archuleta cover,0
i'm gonna hate on him,0
i have the worst cramps ever,1
i get paid to go to,0
and it 's amazing how did you,0
i love and i'm pretty sure i really need a vacation,1
still waiting for the iphone 30 firmware,1
it actually did n't say,0
i 've slept therefore digging a paper hehehe,0
watching a movie and eating a bagel,1
one of these many people should go to their school and they never know they are a year before i move with it,1
it 's my iphone today,0
i wish i could have been in the,1
return and break pot and now verry nifty,0
sounds like a good day to be able,1
editing beers to the new format of turnout,0
fried cookies is an unhealthy snack,1
just got home and it was fun,1
is laughin with seagulls on his nose,0
just got her first tattoo i 've heard,1
we all are just too geeky,0
been up for the past hour and now,1
i am so sick of it so bad but,1
now i ca n't even get out,0
still has to clean and tidy before it starts,1
shall be one of the best,0
did you see my new video,1
mmmmmm i'm really sorry to say,1
read the last few episodes of the hills,1
you could also see my heart,1
no i did not get it but i was,1
we ca n't think of demi,0
can watch the mtv awards,0
watched the new moon trailor and it 's so funny i,1
is it possible to use the word,1
we just slept past 1030pm so i,0
so tired homeee cant get a hold of this wkend,0
yeh i am so jealous i ca,1
im definitely os arrest and hey glad my hubby,0
still having trouble with and finding,1
is desperate mind for the hollyoaks,0
dr craig lt3 then in the crib,0
i ca n't eat them,0
and tom is on the list,0
you can stayed home now qt with,0
bryan doesnt care how its 1230 am their,0
hour late to get coffee this morning,0
hahahaha i know but i have a lot to do,1
i seriously make a sisterinlaw feel so soft,0
my word is 2day i have double pins under her feet i'm afraid nothing hurting,0
i did n't know how to use the pc,1
brandon is a very cute man,1
i just had the most delicious food in,1
jack and peter are so cute together,1
speaking for my friend 's friend 's birthday party,1
not really but i know when,1
seriously i 'll be on junk tonight which one round the,0
amp i think i am going back to,1
what 's fair with the little kid having,0
i am really bored 's dad wan do n't get to see josh samberg bringing me heaven,0
this is what makes the best part,1
just woke up really sad there 's,0
a good idea there personally love u,0
awh i love you so much you are amazing i,1
swimming sesh amp relax but they,0
your an ass kid ar has,0
i'm sorry for the late reply,1
and i always wanted a hat pass guys foo,0
finally finishin up my cute omlette woohoo,0
we should get the trending topics,0
keep it up for but indy says quotyou are gonna,0
going to the doctor to get his hair,1
going to play some cod4 for some reason it,1
i have a headache i feel nauseous,1
i and i loveee megan,0
that one of my best buddies,1
frank just told that she was going,1
jonas brother performance before they are white,0
no bk for days but will,0
my dvd partial until thursday,0
i have to wait another two weeks for it but not for,1
it would have been the one exam over and over now anyway on,0
bored bored bored and lonely but i cant go to bed,1
btw i'm not even a fan of your new album,1
ugh missing science especially already i want,0
everything is not as hectic as,0
kiss bad comment check out the guinness signs for facebook,0
sitting in the car listening to music,1
slightly aggravated with voice of the computers but thank god for standby,0
thinking about the new iphone os 30 but it 's still working,1
what you going tomorrow will b named,0
at least i get to see the,1
is going out for a walk,1
windows costs rollers i have 30 miles out,0
and it would be nice to,0
i think we have the same problem with it,1
does anybody wana go see the hangover tonight,1
you might be sorely forgotten as i'm taking,0
also i can hardly believe you are following it,1
thank you mine i'm sure you know but i'm getting closer,0
dont know how to use twitter properly i dont like,1
i'm not sure if i can go back to,1
why is it that when you have to go back,1
hello to all my twitter peeps i am,1
eeek that 's so awesome what about us to do to,1
you gonna have to go eat the,0
jeez i just realized how much i missed out,1
had a good time with the family,1
the weather forecast is n't helping,1
teaching up today mw amp after,0
but i do like it i do n't like to be,1
i just want to say i am so sad that you are n't,1
who will ever be the same,1
reached a friend at my house in the,1
i am still in a dark city,1
the church 60 sound 35 now pair of shoes and pink and white eyed cute white polish i would have to scratched,0
me too i miss the sunshine too,1
please help us find some good news,1
and i hate you right now,0
what did i do to you,0
darn leighton torino is awesome,0
ha ha the night is hitting me,0
rock band 2 of the world is,1
as kids changed that look after tobacco docs stand up,0
will just finish reading dfw,0
i was having probs from that much of,1
melted up on a new laptop,1
getting a little choked on my head,1
my mom is going to be a mommy for a,1
i have a headache and it hurts,1
omg you were killing me haha it 's related,0
lol no fancy lips at some parts,0
when i get to back in victoria,0
now i have to go home and go,1
lmao thankyou valencia i'm sooooooooo sorry to hear that,0
was invented the bunny workers got fangs,0
the graphic streaming gallery war and stuff about customs,0
it should help you get your attention,1
op at chipotle instead sigh,0
hope so too much fun to get your own,1
if not more i shall smoke if i'm shaky,0
maybe it 's time for me to make some nickname they tips as however,0
i have a feeling i 'll have a lot to do today,1
got me out of ca n't believe it is over need out for a few electricity shows,0
haha i say to you oops,0
class watching submit shutdown so totally lookin forward to urs,0
still have a lot of work done and i ca,1
hopefully we will be back soon fabulous,0
i'm so sorry i did not get any of that,1
but its not as if he goes to detroit,0
the only part is that i have 2 more,1
really sad that make it all worthwhile i have n't watched quotthe wind already,0
i am so sorry to hear that,1
we still luv your new avatar,0
punched the fuck so bad last night,1
i think i 've got a bad headache but i have,1
saturday mornings are always the same when the weather gets worse i ca shopping,1
my followers have twitter followers n perl,0
myspace has been suspended for a few days,1
feeling kinda lonely and tired do,0
do n't forget i have n't bought anything,0
little bit of a cold wet nose,1
just woke up really sad there 's,0
i 've seen dialup gets eliminated,0
i have a new favorite song in my life,1
hmmph i wish it was the weekend,1
i'm not sure if i can go,1
no i did n't get your email,1
goodbye twitter fam i miss u so badly,1
postal sold out abt 45 minutes old stuff,0
someone else knows how to spell from me but i feel old,1
i'm sad i ca n't be sold out right now,0
off to stargate stopped saying good bye,0
well i guess i have a headache now,1
glad to spread tea and credit services dear fox does,0
there is a lot of people out in,1
check out my dog flats on,0
getting ready to go to hair candles maybe a wash coat,0
do n't worry i can tell you how to get back my bed in 5 days,1
listening to 90 's keri 32 pounds reinstalled,0
that 's also dk flickr support,0
all my tweets are gone i guess,1
will be watching it tonight and then,1
my day has been boring we 're just,0
it would be great if you were,0
bride wars a little too much congrats on the job beyonce,0
u r gonna b a good girl in ur life amp i hope,1
my day is almost over gotta catch up soon,0
wish she could be in my house,1
just finished my twitter review,0
im so sorry i missed you last night i missed you guys,1
but he has the same problems,1
nah and no problem and i 've heard,1
anyway i have to study and write essays and study for my finals,1
listening 2 music amp watching the mtv awards,1
if you do it 's a lot,1
2am so tired and im home monday have the angry,0
i am not sure if it 's just me,1
i live a ways for petrol notebook on text anytime,0
u know what 's the point of having to do it all over,1
studying for the exams today i have to,1
mah grandma is now pouting,0
i have to go back home to work,1
so sucky without you smiling,0
sleep tight for me and i 'll,1
sundays still i loved happy even with help twenty,0
i hope the sun does n't i know of,0
this is going to murder the way i think that,0
my favorite movie is the best character of the month ever with me i want more people to go watch it so,1
okay so we earn the join of nowt,0
dear my twitter name is caleb 's page,1
owwww i miss our sisters in vegas this week,0
i lt3 that you tweet,0
i am so sorry i missed the show last nite and i had a,1
i am so tired of this,1
got me sick drink milkshake that wo n't get better,0
just finished setting up the web,1
you could introduce me and your look bot bread,0
going to the beach today with the fam and the,1
i was just trying to fit my router through,0
must be the worst thing ever,1
to bad for anything alone,0
landed by tigers like silverstone and some wet half hatin program then the sox game no chance,0
i really got no sleep can i,0
i wish i could see my friends on here in less time i miss them,1
under giant info through a kiosk in the gym two days,0
your welcome to the new twitter,1
and also once you decide on my last zipper there 'd be,0
and i will wake up in 4hrs for,0
have to get back into the hospital for a,1
on my way home to work i go,1
i'm a little upset because i was in a really weird situation,1
watch some wierd movies then getting ready to finish a,1
lmao i just saw ur tweet,1
i think i'm going to go and,1
has come to dig me to my usual twitter duties,0
i have to say i have to wait,1
oh wait may it better better had worked magic,0
have a good day hun,0
yoga in order today and then going to bed,1
i need a vacation chinatown if you wanna,0
plz do not die hangin' out against her friends cuss in the head out of,0
is it a nice day outside and i ca shopping at,1
in a lot but they ca n't have been at the same time,1
smelling dinner with my mom and sis and the girls and then going shopping then off to see some of you and then,1
but i voted real quick for,0
get you sum popcorn and make cookies some pasta and work,0
bored and i have a headache but i think i have a cold,1
that was one of those harmless crazy low things,0
i am a little sad that i am leaving for a,1
all is good i'm really happy that it 's friday,1
i am so sorry i missed you,1
aaaand he couldnt take you,0
re last week in for undo eight categories of,0
i hate to forget it,0
cannot afford an iphone for the day,1
wow you should just do n't get,1
i am full of strategy reading,0
just finished watching that movie and mr,0
i wonder why i put them in,0
i'm going to miss my boyfriend,1
cringe i have n't been on twitter in ages i 've been busy,1
good morning good to be back in a good mood finally,0
has a good weekend with this weather all jacked the,1
check out my dog flats on,0
so i just realized that i'm going,1
it 's a beautiful day for you,1
i am so happy for you i have no,1
that 's the only one you should pay attention,0
4 guys of nuts sake,0
wants to go to the beach,1
still gotta work it out,0
i need a vacation chinatown if you wanna,0
gym issue i did n't do anything work and have a good excuse to answer thanx for sree,0
had to get to a car wash,1
spent the night with my dad and my,1
i'm sad i ca n't be sold out right now,0
i love that guy wrong,0
i needed that but i am working on that,0
with my fellow friends of course revolution hahaha what a beautiful,0
thank you mine i'm sure you know but i'm getting closer,0
can you please tell me what to do with,1
cleaned and ready 2 go home amp cuddle in the sun,1
but at meeting and peer market,0
yep high bullshit is missing out on boyfriend,0
just a blank and reward,0
saying goodbye and i 'll be seeing some old people tonight lt3,1
ca ai for the first time this weekend,1
i want to sleep but i ca at,1
needs out twitter background i get to keep my comp notifications,0
hahaha i 've got a little rusty on my shoulder,1
looking fwd to jess' exam tomorrow,0
wake up to find blank is up in,0
juss tryin to give these from the last slide on my way to work,0
tell me about the ads,0
katie and rpattz are soo delicious useless,0
but i voted real quick for,0
tara 's going away for the night and i have to work,1
yes please say hello to me and sis that i wanna not even on msn,0
yesss i love my life lt3 lt3,1
damn it i thought i was going to die,1
makes it all better and better,1
will be going to the hospital today,1
dr is a very nice guy,1
at the beach with my sister,1
omgosh os it 's stressful weather risk more scrapbooking when it comes across below information,0
it 's boring things happen between the possibilities,0
now i can get my hair back again,1
hooray oh man penguins vs arsenal,0
seems to have gotten a little mixed just about,0
keep alert until 10pm and the sub will come,0
i have to wait until wednesday,1
did it just get any better than the,1
i was n't expecting a new one for my phone,1
we 've tried and they were n't here to,1
i think i need something to rudy at the first,0
